tripinfos [xmlns:xsi],tripinfos [xsi:noNamespaceSchemaLocation],tripinfo [arrivalLane],tripinfo [arrivalPos],tripinfo [arrivalSpeed],tripinfo [arrival],tripinfo [departDelay],tripinfo [departLane],tripinfo [departPos],tripinfo [departSpeed],tripinfo [depart],tripinfo [devices],tripinfo [duration],tripinfo [id],tripinfo [rerouteNo],tripinfo [routeLength],tripinfo [speedFactor],tripinfo [stopTime],tripinfo [timeLoss],tripinfo [vType],tripinfo [vaporized],tripinfo [waitingCount],tripinfo [waitingTime]
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7547493#1_0,5.74,12.07,2037.00,0.60,108566872_0,5.10,0.00,1269.00,tripinfo_veh4117 routing_veh4117,768.00,veh4117,1,8529.37,0.93,0.00,193.18,veh_passenger,,4,60.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7551211_0,87.33,11.86,2038.00,0.49,155650548#0_0,5.10,0.00,1361.00,tripinfo_veh4416 routing_veh4416,677.00,veh4416,1,8454.02,0.90,0.00,176.75,veh_passenger,,8,70.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510357#5_0,51.46,8.68,2038.00,0.70,7510178#2_0,5.10,0.00,1974.00,tripinfo_veh6405 routing_veh6405,64.00,veh6405,1,495.13,1.06,0.00,7.30,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7518953#2_0,72.86,16.59,2040.00,0.07,-589524478#1_0,12.10,0.00,1355.00,tripinfo_bus1466 routing_bus1466,685.00,bus1466,1,7309.37,1.00,0.00,209.65,bus_bus,,5,94.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-669906357#0_0,43.38,8.08,2044.00,0.21,-145007958#0_0,12.10,0.00,1369.00,tripinfo_bus1481 routing_bus1481,675.00,bus1481,1,3391.56,1.00,0.00,352.41,bus_bus,,8,230.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7333070#1_0,54.00,7.62,2044.00,0.39,-7518886#1_0,5.10,0.00,1254.00,tripinfo_veh4069 routing_veh4069,790.00,veh4069,1,10137.50,1.03,0.00,150.70,veh_passenger,,1,18.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7520182#0_0,54.59,7.61,2044.00,0.03,-7329711#2_0,5.10,0.00,1294.00,tripinfo_veh4200 routing_veh4200,750.00,veh4200,1,10448.20,1.03,0.00,196.90,veh_passenger,,7,95.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7327147#0_0,12.32,11.78,2044.00,0.00,-7329725#7_0,5.10,0.00,1548.00,tripinfo_myflow2.36 routing_myflow2.36,496.00,myflow2.36,1,1739.86,0.99,0.00,305.79,DEFAULT_VEHTYPE,,4,255.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7327147#1_0,10.11,12.15,2045.00,0.11,-7329832#1_0,5.10,0.00,1153.00,tripinfo_myflow5.28 routing_myflow5.28,892.00,myflow5.28,1,2585.82,1.05,0.00,630.63,DEFAULT_VEHTYPE,,6,542.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7547344#0_0,42.74,7.21,2045.00,0.76,89708108#3_0,5.10,0.00,1271.00,tripinfo_veh4123 routing_veh4123,774.00,veh4123,1,8501.71,0.94,0.00,192.66,veh_passenger,,6,62.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7519484_0,391.24,8.74,2045.00,0.05,-670735420#0_0,0.68,0.00,1282.00,tripinfo_veh4161 routing_veh4161,763.00,veh4161,1,9869.18,1.12,0.00,330.89,veh_passenger,,6,172.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7327147#0_0,12.32,12.58,2045.00,0.00,-7329725#7_0,5.10,0.00,1566.00,tripinfo_myflow2.37 routing_myflow2.37,479.00,myflow2.37,1,1739.86,1.04,0.00,298.52,DEFAULT_VEHTYPE,,3,247.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510628#12_0,0.38,8.37,2046.00,0.01,7512846#1_0,7.20,0.00,1373.00,tripinfo_truck2971 routing_truck2971,673.00,truck2971,1,4103.32,1.02,0.00,387.17,truck_truck,,10,255.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-722442420#4_0,65.14,7.71,2046.00,0.96,89513874#3_0,5.10,0.00,1831.00,tripinfo_veh5940 routing_veh5940,215.00,veh5940,1,1628.39,0.96,0.00,83.02,veh_passenger,,3,44.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,298629249_0,32.77,20.87,2048.00,0.86,-7333054#1_0,5.10,0.00,1187.00,tripinfo_veh3850 routing_veh3850,861.00,veh3850,1,12037.43,0.99,0.00,164.39,veh_passenger,,4,22.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,186958456#0_0,0.20,11.66,2048.00,0.71,7515960#2_0,5.10,0.00,1368.00,tripinfo_veh4438 routing_veh4438,680.00,veh4438,1,9549.15,0.85,0.00,132.60,veh_passenger,,4,62.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,306550249_0,219.37,25.17,2048.00,0.94,-142386727_0,5.10,7.88,1428.00,tripinfo_veh4632 routing_veh4632,620.00,veh4632,1,10779.26,0.95,0.00,107.71,veh_passenger,,3,54.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510672#12_0,22.66,7.66,2048.00,0.91,-7333124#2_0,5.10,0.00,1448.00,tripinfo_veh4697 routing_veh4697,600.00,veh4697,1,6344.11,1.02,0.00,102.29,veh_passenger,,2,17.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510453_0,80.98,7.90,2048.00,0.76,7333388#2_0,5.10,0.00,1865.00,tripinfo_veh6051 routing_veh6051,183.00,veh6051,1,2005.02,0.96,0.00,24.38,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,375388203#0_0,21.33,11.81,2049.00,0.99,7333041#1_0,5.10,0.00,1327.00,tripinfo_veh4304 routing_veh4304,722.00,veh4304,1,6608.94,0.95,0.00,256.35,veh_passenger,,7,59.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1267989605#1_0,29.94,13.10,2049.00,0.50,-275095923#6_0,5.10,0.00,1973.00,tripinfo_myflow1.107 routing_myflow1.107,76.00,myflow1.107,1,541.87,0.95,0.00,9.04,DEFAULT_VEHTYPE,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-45975043_0,1273.67,17.02,2051.00,0.05,7547194#27_0,5.10,0.00,1404.00,tripinfo_veh4557 routing_veh4557,647.00,veh4557,1,7999.39,1.10,0.00,160.77,veh_passenger,,1,2.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7520182#3_0,16.68,7.63,2052.00,0.54,712556740#2_0,5.10,0.00,1439.00,tripinfo_veh4669 routing_veh4669,613.00,veh4669,1,7275.03,1.01,0.00,95.51,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-493750196#6_0,3.34,7.32,2054.00,0.65,899949500#2_1,5.10,0.00,1176.00,tripinfo_veh3815 routing_veh3815,878.00,veh3815,1,9879.83,0.93,0.00,164.89,veh_passenger,,4,38.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7512884#9_0,2.28,8.82,2055.00,0.63,7327041#16_0,5.10,0.00,1310.00,tripinfo_veh4250 routing_veh4250,745.00,veh4250,1,5511.15,1.08,0.00,271.91,veh_passenger,,6,185.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7546499#7_0,3.83,3.67,2055.00,0.23,-7547451#0_0,5.10,0.00,1923.00,tripinfo_veh6241 routing_veh6241,132.00,veh6241,1,1291.00,1.05,0.00,16.50,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510355#0_0,115.29,8.09,2056.00,0.49,7519630_0,7.20,0.00,1361.00,tripinfo_truck2944 routing_truck2944,695.00,truck2944,1,8214.46,1.02,0.00,166.65,truck_truck,,6,29.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-722442420#4_0,65.14,7.80,2057.00,0.19,-7512959_0,12.10,0.00,1442.00,tripinfo_bus1560 routing_bus1560,615.00,bus1560,1,6146.60,1.00,0.00,215.92,bus_bus,,6,91.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7512875#2_0,22.54,7.85,2059.00,0.28,-7547216#2_0,12.10,4.17,577.00,tripinfo_bus624 routing_bus624,1482.00,bus624,1,9390.95,1.00,0.00,825.16,bus_bus,,16,583.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-806819442_0,145.55,8.47,2059.00,0.08,-7547066#1_0,5.10,8.80,896.00,tripinfo_veh2908 routing_veh2908,1163.00,veh2908,1,13678.81,1.06,0.00,351.75,veh_passenger,,11,136.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,425403526#3_0,17.92,13.91,2059.00,0.49,-7330828#0_0,5.10,0.00,1239.00,tripinfo_veh4020 routing_veh4020,820.00,veh4020,1,6030.63,1.07,0.00,416.40,veh_passenger,,11,235.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7333197#0_0,49.42,7.82,2059.00,0.89,7513065#3_0,12.10,0.00,1439.00,tripinfo_bus1556 routing_bus1556,620.00,bus1556,1,6932.88,1.00,0.00,134.26,bus_bus,,2,32.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,126710370_0,1534.47,27.47,2059.00,0.79,-643493530#1_0,12.10,0.00,1767.00,tripinfo_bus1911 routing_bus1911,292.00,bus1911,1,4662.18,1.00,0.00,99.73,bus_bus,,2,36.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7325836#0_0,9.21,6.72,2060.00,0.96,7519495#17_0,5.10,0.00,871.00,tripinfo_veh2824 routing_veh2824,1189.00,veh2824,1,12222.90,0.92,0.00,439.94,veh_passenger,,7,347.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,244818428#0_0,31.82,20.30,2060.00,0.46,-7512985#8_0,5.10,0.00,1259.00,tripinfo_veh4085 routing_veh4085,801.00,veh4085,1,9941.42,0.92,0.00,213.48,veh_passenger,,7,94.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7520061#2_0,45.58,4.11,2061.00,0.51,-7333020_0,5.10,8.90,1223.00,tripinfo_veh3968 routing_veh3968,838.00,veh3968,1,9208.20,1.07,0.00,249.98,veh_passenger,,2,4.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510988_0,14.57,8.01,2062.00,0.04,7330229#0_0,5.10,0.00,1168.00,tripinfo_veh3791 routing_veh3791,894.00,veh3791,1,5969.17,0.97,0.00,460.26,veh_passenger,,10,297.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7547349#6_0,23.34,8.36,2063.00,0.34,1236836302#0_0,5.10,0.00,1473.00,tripinfo_veh4780 routing_veh4780,590.00,veh4780,1,5597.85,1.09,0.00,234.47,veh_passenger,,4,63.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1267989605#1_0,29.94,12.73,2063.00,0.00,-275095923#6_0,5.10,0.00,1990.00,tripinfo_myflow1.108 routing_myflow1.108,73.00,myflow1.108,1,541.87,0.98,0.00,7.71,DEFAULT_VEHTYPE,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7332734#1_0,28.42,8.53,2064.00,0.96,7520251_0,5.10,0.00,1290.00,tripinfo_veh4184 routing_veh4184,774.00,veh4184,1,9569.65,1.12,0.00,215.63,veh_passenger,,3,18.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7546336#1_0,49.53,7.91,2065.00,0.91,-7325927#4_0,12.10,8.33,561.00,tripinfo_bus606 routing_bus606,1504.00,bus606,1,15017.01,1.00,0.00,580.12,bus_bus,,18,326.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,690539389_0,40.20,8.15,2065.00,0.42,7546290#3_0,5.10,0.00,1474.00,tripinfo_veh4783 routing_veh4783,591.00,veh4783,1,6125.03,1.10,0.00,265.78,veh_passenger,,4,129.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7547325#2_0,37.45,6.53,2066.00,0.59,1025170764#0_0,1.29,0.00,858.00,tripinfo_veh2783 routing_veh2783,1208.00,veh2783,1,12744.91,0.81,0.00,234.96,veh_passenger,,5,99.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7332934#0_0,50.60,7.56,2066.00,0.58,7516044#0_0,5.10,8.76,1411.00,tripinfo_veh4578 routing_veh4578,655.00,veh4578,1,6922.18,1.05,0.00,186.19,veh_passenger,,5,39.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7327147#2_0,38.84,13.74,2067.00,0.18,-7512995#0_0,12.10,0.00,1332.00,tripinfo_bus1441 routing_bus1441,735.00,bus1441,1,5151.44,1.00,0.00,293.18,bus_bus,,5,187.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7551290#14_0,0.70,16.81,2067.00,0.46,7330690#4_0,5.10,0.00,1503.00,tripinfo_veh4877 routing_veh4877,564.00,veh4877,1,13555.29,1.27,0.00,105.00,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7329760#10_0,20.61,8.19,2068.00,0.52,7546972#0_0,12.10,8.33,690.00,tripinfo_bus746 routing_bus746,1378.00,bus746,1,15151.99,1.00,0.00,524.02,bus_bus,,10,355.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7551188#2_0,43.42,7.18,2068.00,0.65,232965616#2_1,5.10,0.00,1473.00,tripinfo_veh4779 routing_veh4779,595.00,veh4779,1,5961.45,0.93,0.00,128.08,veh_passenger,,3,48.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1047508129_0,72.47,7.48,2069.00,2.36,309044279#0_3,5.10,0.00,1402.00,tripinfo_veh4543 routing_veh4543,667.00,veh4543,1,6279.65,0.97,0.00,289.63,veh_passenger,,11,185.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7516521#1_0,1.07,14.51,2069.00,0.13,-7512955#1_0,5.10,0.00,1877.00,tripinfo_veh6092 routing_veh6092,192.00,veh6092,1,2064.80,1.13,0.00,33.27,veh_passenger,,1,7.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-682518217_0,30.48,6.39,2070.00,0.58,7333128#4_0,5.10,0.00,1350.00,tripinfo_veh4380 routing_veh4380,720.00,veh4380,1,7070.40,0.88,0.00,118.82,veh_passenger,,2,11.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,89513868#1_0,106.78,7.75,2071.00,0.93,692856035#0_0,5.10,0.00,1192.00,tripinfo_veh3866 routing_veh3866,879.00,veh3866,1,10463.10,0.96,0.00,185.48,veh_passenger,,4,21.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7546205#0_0,0.20,7.33,2072.00,0.51,-89960962_0,1.96,6.26,1219.00,tripinfo_veh3955 routing_veh3955,853.00,veh3955,1,10571.75,0.96,0.00,210.04,veh_passenger,,3,65.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,688216203#2_0,201.56,13.47,2072.00,0.83,78070881#2_0,12.10,0.00,1365.00,tripinfo_bus1476 routing_bus1476,707.00,bus1476,1,6084.66,1.00,0.00,195.88,bus_bus,,6,103.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,89713169#0_0,55.76,7.06,2073.00,0.24,-7331793#5_0,0.19,0.00,1256.00,tripinfo_veh4076 routing_veh4076,817.00,veh4076,1,8443.26,0.96,0.00,232.22,veh_passenger,,5,66.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7510554#2_0,0.20,6.52,2073.00,0.81,-353934796#0_0,5.10,0.00,1288.00,tripinfo_veh4178 routing_veh4178,785.00,veh4178,1,5473.56,0.94,0.00,392.91,veh_passenger,,11,253.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-446123515#1_0,4.94,7.99,2073.00,0.14,806819445_0,5.10,0.00,1454.00,tripinfo_veh4719 routing_veh4719,619.00,veh4719,1,6971.68,1.02,0.00,154.33,veh_passenger,,5,57.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,231154190#0_0,37.91,7.77,2074.00,0.32,7330426#1_0,5.10,0.00,1310.00,tripinfo_veh4251 routing_veh4251,764.00,veh4251,1,11254.88,1.01,0.00,187.64,veh_passenger,,6,73.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1075481547_0,6.61,9.77,2074.00,0.67,779672098#1_0,5.10,0.00,1400.00,tripinfo_veh4542 routing_veh4542,674.00,veh4542,1,7841.23,1.13,0.00,194.31,veh_passenger,,3,8.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7513022_0,87.73,6.68,2074.00,0.57,-7516720#0_0,5.10,0.00,1415.00,tripinfo_veh4591 routing_veh4591,659.00,veh4591,1,3534.11,0.87,0.00,321.14,veh_passenger,,4,258.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7546354#2_0,44.03,7.16,2074.00,1.86,817901189#1_0,0.56,0.00,1367.00,tripinfo_truck2954 routing_truck2954,707.00,truck2954,1,8090.93,0.91,0.00,155.88,truck_truck,,2,22.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7331955_0,31.03,7.75,2075.00,0.57,7510713_0,7.20,0.00,1417.00,tripinfo_truck3065 routing_truck3065,658.00,truck3065,1,6844.23,1.00,0.00,170.62,truck_truck,,5,59.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7547515#3_0,0.10,6.06,2076.00,0.28,-219839494_0,5.10,7.55,1883.00,tripinfo_veh6111 routing_veh6111,193.00,veh6111,1,1773.85,0.91,0.00,25.69,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1084311483_0,0.20,5.42,2077.00,0.91,714043079#1_0,12.10,0.00,1427.00,tripinfo_bus1543 routing_bus1543,650.00,bus1543,1,6875.33,1.00,0.00,189.00,bus_bus,,4,95.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-145031139#8_0,22.13,12.62,2080.00,0.93,-7519957_0,12.10,0.00,732.00,tripinfo_bus791 routing_bus791,1348.00,bus791,1,13740.30,1.00,0.00,588.17,bus_bus,,9,410.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7332735#0_0,26.46,7.39,2080.00,0.79,702677742_0,5.10,0.00,1247.00,tripinfo_veh4045 routing_veh4045,833.00,veh4045,1,10985.90,0.93,0.00,122.91,veh_passenger,,3,27.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-133093132#1_0,0.20,8.63,2080.00,0.92,-7515857#3_0,5.10,0.00,1265.00,tripinfo_veh4103 routing_veh4103,815.00,veh4103,1,4314.29,1.07,0.00,451.59,veh_passenger,,8,357.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-1267989605#1_0,29.94,13.28,2082.00,0.50,-275095923#6_0,5.10,0.00,2008.00,tripinfo_myflow1.109 routing_myflow1.109,74.00,myflow1.109,1,541.87,0.97,0.00,7.63,DEFAULT_VEHTYPE,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-275095908#5_0,220.14,7.29,2085.00,0.74,-7329704#1_0,5.10,0.00,1340.00,tripinfo_veh4347 routing_veh4347,745.00,veh4347,1,8439.02,0.99,0.00,137.13,veh_passenger,,2,14.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,863652268_0,431.71,14.08,2085.00,0.25,309044283_1,5.10,14.84,1366.00,tripinfo_veh4433 routing_veh4433,719.00,veh4433,1,14945.74,1.07,0.00,96.52,veh_passenger,,3,41.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-723115167#6_0,339.70,13.34,2085.00,0.94,424323766_0,12.10,0.00,1830.00,tripinfo_bus1979 routing_bus1979,255.00,bus1979,1,3034.36,1.00,0.00,58.99,bus_bus,,1,5.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,806966562#1_0,18.64,8.09,2085.00,0.14,-361618651#0_0,5.10,0.00,1869.00,tripinfo_veh6066 routing_veh6066,216.00,veh6066,1,1568.83,0.98,0.00,22.66,veh_passenger,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7546616_0,34.78,3.85,2087.00,0.02,-7332934#1_0,12.10,0.00,781.00,tripinfo_bus845 routing_bus845,1306.00,bus845,1,13449.62,1.00,0.00,394.08,bus_bus,,7,102.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7512859#0_0,57.51,7.93,2087.00,0.05,7519812#8_0,5.10,0.00,1278.00,tripinfo_veh4148 routing_veh4148,809.00,veh4148,1,4880.43,0.95,0.00,454.16,veh_passenger,,11,248.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,1193024681_1,3.77,5.39,2089.00,0.41,-7516984_0,5.10,8.07,1303.00,tripinfo_veh4228 routing_veh4228,786.00,veh4228,1,5507.02,0.97,0.00,412.48,veh_passenger,,13,226.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,59312885#0_0,11.44,8.38,2090.00,0.18,-201499626#7_0,0.20,0.00,1759.00,tripinfo_bus1903 routing_bus1903,331.00,bus1903,1,3135.22,1.00,0.00,86.17,bus_bus,,3,16.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7329990_0,93.09,13.34,2090.00,0.55,-131115124_0,12.10,8.33,1898.00,tripinfo_bus2053 routing_bus2053,192.00,bus2053,1,1546.21,1.00,0.00,12.57,bus_bus,,0,0.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7512866_0,112.01,6.60,2090.00,4.93,424323791#1_0,5.10,0.00,1916.00,tripinfo_veh6203 routing_veh6203,174.00,veh6203,1,1072.29,0.85,0.00,59.94,veh_passenger,,2,40.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,29378084#1_0,32.50,19.23,2093.00,0.17,7546649#0_0,5.10,8.71,1365.00,tripinfo_veh4430 routing_veh4430,728.00,veh4430,1,7733.26,1.05,0.00,176.99,veh_passenger,,7,49.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7333348#7_0,29.47,6.81,2095.00,0.15,8060172_0,5.10,0.00,1324.00,tripinfo_veh4297 routing_veh4297,771.00,veh4297,1,6234.92,0.82,0.00,288.34,veh_passenger,,6,138.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7511154#1_0,0.88,12.86,2095.00,0.93,59448915#6_0,5.10,0.00,1432.00,tripinfo_veh4645 routing_veh4645,663.00,veh4645,1,8321.04,0.97,0.00,134.44,veh_passenger,,3,38.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,-7329760#8_0,19.28,8.64,2096.00,0.06,7332715#0_0,5.10,0.00,1213.00,tripinfo_veh3937 routing_veh3937,883.00,veh3937,1,3559.20,1.05,0.00,579.68,veh_passenger,,7,484.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7510716#1_0,80.51,8.66,2097.00,0.01,-7330361#0_0,5.10,0.00,1253.00,tripinfo_veh4067 routing_veh4067,844.00,veh4067,1,5405.79,1.09,0.00,489.63,veh_passenger,,17,287.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7551262#8_0,44.36,7.50,2098.00,2.16,497828532#0_0,5.10,0.00,1493.00,tripinfo_veh4839 routing_veh4839,605.00,veh4839,1,8921.39,1.00,0.00,138.03,veh_passenger,,5,62.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7510472#5_0,0.20,9.05,2098.00,0.93,-7331871#1_0,5.10,0.00,1497.00,tripinfo_veh4856 routing_veh4856,601.00,veh4856,1,5933.88,1.09,0.00,189.80,veh_passenger,,6,63.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7512757#5_0,17.41,9.20,2099.00,0.99,7333171#0_0,5.10,0.00,1266.00,tripinfo_veh4106 routing_veh4106,833.00,veh4106,1,8127.51,0.84,0.00,194.93,veh_passenger,,5,43.00
http://www.w3.org/2001/XMLSchema-instance,http://sumo.dlr.de/xsd/tripinfo_file.xsd,7333128#9_0,55.87,8.32,2099.00,0.57,-158243262#2_0,12.10,8.33,1447.00,tripinfo_bus1565 routing_bus1565,652.00,bus1565,1,7828.45,1.00,0.00,94.55,bus_bus,,2,12.00
